رقم الصفقة,التصنيف,النوع,سعر الصفقة (ريال),المساحة (متر مربع),سعر المتر المربع (ريال),تاريخ الصفقة,المنطقة,المدينة,الحي,المخطط,القطعة,نظام البناء,معامل البناء,استخدام الأرض,الارتفاع عن سطح البحر,خط الطول,خط العرض,تصنيف دقة الموقع,الملاحظات,مصدر البيانات,السنة_المصدر
37098708,أخرى,أخرى,341550.0,297.4485,1148,24/05/2026,عسير,ابها,الغدير,4727 / 1443 / ع / 1,8 / ب,,,,,,,-1,,وزارة العدل,2026
37099176,أخرى,أخرى,235000.0,214.75,1094,24/05/2026,مكة المكرمة,جده,الغدير,244 / ج / س,205 / 1 / هـ / 1,,,,,39.047621,21.921656,1,مشترك أو مشاع,وزارة العدل,2026
37099177,أخرى,أخرى,235000.0,214.75,1094,24/05/2026,مكة المكرمة,جده,الغدير,244 / ج / س,205 / 1 / هـ / 1,,,,,39.047621,21.921656,1,مشترك أو مشاع,وزارة العدل,2026
37099249,أخرى,أخرى,330000.0,350.0,942,24/05/2026,عسير,ابها,الغدير,2108 / 1435 / ع / 1,1 / 1,,,,,,,-1,,وزارة العدل,2026
982663026840000020260523,سكني,أرض فضاء,1925000.0,348.84,5518,23/05/2026,الرياض,الرياض,الصفاء,3203 / 1,968 / 3,,,,0.0,46.766984,24.663772,0,,السجل العقاري,2026
629351150040000120260523,سكني,دور,1345000.0,188.22,7146,23/05/2026,الرياض,الرياض,النرجس,3818,57,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,673.9,46.651306,24.896835,0,,السجل العقاري,2026
774249896750000220260523,سكني,أرض فضاء,1640000.0,331.15,4952,23/05/2026,الرياض,الرياض,المهدية,2566,57,,,سكنى / سكني / مباني سكنية,770.6,46.51582,24.6635,0,,السجل العقاري,2026
999024040920000420260523,سكني,أرض فضاء,1260000.0,96.56,13049,23/05/2026,الرياض,الرياض,النرجس,2737,2531,س 111,1.2,سكنى / سكني / مباني سكنية,660.4,46.680056,24.837602,0,,السجل العقاري,2026
37072184,زراعي,أرض زراعية,225000.0,1053.015,213,22/05/2026,مكة المكرمة,الطائف,الشفاء,بدون,بدون,,,,,,,-1,,وزارة العدل,2026
37070133,تجاري,قطعة أرض,5000.0,660.0,7,22/05/2026,الحدود الشمالية,طريف,الشفاء,108/ ط/ 1427,401,,,,,,,-1,,وزارة العدل,2026
328817042460000620260522,سكني,أرض فضاء,1300000.0,169.88,7652,22/05/2026,الرياض,الرياض,النرجس,2737,6073,س 111,1.2,سكنى / سكني / مباني سكنية,645.1,46.681568,24.849424,0,,السجل العقاري,2026
3232365431000000202605220,سكني,مبنى سكني,600000.0,312.5,1920,22/05/2026,المدينة المنورة,المدينة المنورة,الغدير,599\ت\1413,3152-1,,,,0.0,39.695781,24.506703,0,,السجل العقاري,2026
206607253780000020260522,سكني,مبنى سكني,886323.5,640.0,1385,22/05/2026,تبوك,تبوك,الشفاء,558/38/ت,134,,,,0.0,36.472662,28.359145,0,,السجل العقاري,2026
37026359,أخرى,أخرى,1700000.0,3606.0,471,21/05/2026,مكة المكرمة,الطائف,الشفاء,بدون,بدون,,,,,,,-1,,وزارة العدل,2026
110783696320000020260521,سكني,أرض فضاء,23000000.0,1099.44,20920,21/05/2026,الرياض,الرياض,حطين,2929 / أ,68 / 4 / 2,,,,0.0,46.612731,24.749898,0,,السجل العقاري,2026
124218636340000020260521,سكني,مبنى سكني,2300000.0,300.0,7667,21/05/2026,الرياض,الرياض,المهدية,2566 / ب,2518 / أ / 2 / 1,,,,0.0,46.546365,24.658403,0,,السجل العقاري,2026
